_id,container_id,receptacle_model_id,address,zip,neighborhood
315733,1150,74,5455 Penn Avenue,15206,Garfield
315734,1151,74,5437 Penn Avenue,15206,Garfield
315735,1152,74,5461 Penn Avenue,15206,Friendship
315736,1153,74,5501 Penn Avenue,15206,Garfield
315737,1154,74,17 West Cherryhill Street,15210,Carrick
315738,1155,74,6009 Broad Street,15206,East Liberty
315739,1156,74,5401 Penn Avenue,15206,Garfield
315740,1157,74,6033 Broad Street,15206,East Liberty
315741,1158,74,2434 Brownsville Rd,15210,Carrick
315742,1159,74,6006 Broad Street,15206,East Liberty
315743,1160,74,1748 Chislett Street,15206,Morningside
315744,1161,74,1740 Chislett Street,15206,Morningside
315745,1163,74,6033 Broad Street,15206,East Liberty
315746,1165,74,6012 Broad Street,15206,East Liberty
315747,1166,74,4200 Penn Avenue,15224,Bloomfield
315748,1167,74,6117 Broad Street,15206,East Liberty
315749,1168,74,5255 Butler Street,15201,Upper Lawrenceville
315750,1169,74,4104 Butler Street,15201,Central Lawrenceville
315751,1170,74,5302 Butler Street,15201,Upper Lawrenceville
315752,1171,74,3811 Butler Street,15201,Lower Lawrenceville
315753,1173,74,5208 Butler Street,15201,Upper Lawrenceville
315754,1174,74,7232 Ballard Way,15206,Morningside
315755,1175,74,7331 Butler Street,15206,Morningside
315756,1176,74,4617 Butler Street,15201,Central Lawrenceville
315757,1177,74,4021 Butler Street,15201,Central Lawrenceville
315758,1178,74,3601 Butler Street,15201,Lower Lawrenceville
315759,1179,74,4429 Stanton Avenue,15201,Stanton Heights
315760,1180,74,5170 Butler Street,15201,Upper Lawrenceville
315761,1181,74,4110 Butler Street,15201,Central Lawrenceville
315762,1182,74,3400 Penn Avenue,15201,Lower Lawrenceville
315763,1183,74,4931 Butler Street,15201,Central Lawrenceville
315764,1184,74,3701 Butler Street,15201,Lower Lawrenceville
315765,1185,74,4434 Butler Street,15201,Central Lawrenceville
315766,1186,74,3427 Butler Street,15201,Lower Lawrenceville
315767,1187,74,4751 Butler Street,15201,Central Lawrenceville
315768,1188,74,4901 Butler Street,15201,Central Lawrenceville
315769,1189,74,4001 Butler Street,15201,Lower Lawrenceville
315770,1190,74,5232 Butler Street,15201,Upper Lawrenceville
315771,1191,74,4701 Butler Street,15201,Central Lawrenceville
315772,1192,74,4113 Butler Street,15201,Central Lawrenceville
315773,1193,74,229 40th Street,15201,Lower Lawrenceville
315774,1194,74,4929 Butler Street,15201,Central Lawrenceville
315775,1195,74,3601 Butler Street,15201,Lower Lawrenceville
315776,1196,74,5240 Butler Street,15201,Upper Lawrenceville
315777,1197,74,5140 Butler Street,15201,Upper Lawrenceville
315778,1198,74,4900 Liberty Avenue,15224,Bloomfield
315779,1199,74,5401 Butler Street,15201,Upper Lawrenceville
315780,1201,74,5245 Centre Ave,15232,Shadyside
315781,1202,74,5272 Butler Street,15201,Upper Lawrenceville
315782,1203,74,3495 Butler Street,15201,Lower Lawrenceville
315783,1204,74,3508 Butler Street,15201,Lower Lawrenceville
315784,1205,74,3820 Butler Street,15201,Lower Lawrenceville
315785,1206,74,3411 Butler Street,15201,Lower Lawrenceville
315786,1207,74,3533 Butler Street,15201,Lower Lawrenceville
315787,1208,74,5123 Butler Street,15201,Upper Lawrenceville
315788,1209,74,3720 Butler Street,15201,Lower Lawrenceville
315789,1210,74,4303 Butler Street,15201,Central Lawrenceville
315790,1211,74,3520 Butler Street,15201,Lower Lawrenceville
315791,1212,74,5215 Centre Ave,15224,Bloomfield
315792,1213,74,801 North Highland Avenue,15206,Highland Park
315793,1214,74,4407 Butler Street,15201,Central Lawrenceville
315794,1215,74,3480 Butler Street,15201,Lower Lawrenceville
315795,1216,74,3418 Penn Avenue,15201,Lower Lawrenceville
315796,1217,74,4635 Butler Street,15201,Central Lawrenceville
315797,1218,74,5155 Butler Street,15201,Upper Lawrenceville
315798,1219,74,5601 Butler Street,15201,Upper Lawrenceville
315799,1220,74,5517 Butler Street,15201,Upper Lawrenceville
315800,1221,74,4020 Butler Street,15201,Central Lawrenceville
315801,1222,74,5105 Butler Street,15201,Upper Lawrenceville
315802,1223,74,4601 Butler Street,15201,Central Lawrenceville
315803,1224,74,4328 Butler Street,15201,Central Lawrenceville
315804,1225,74,800 North Highland Avenue,15206,East Liberty
315805,1226,74,4811 Butler Street,15201,Central Lawrenceville
315806,1227,74,524 North Homewood Avenue,15208,Homewood South
315807,1228,74,551 North Homewood Avenue,15208,Homewood South
315808,1229,74,601 North Homewood Avenue,15208,Homewood South
315809,1230,74,551 North Homewood Avenue,15208,Homewood South
315810,1231,74,531 North Homewood Avenue,15208,Homewood South
315811,1232,74,517 North Homewood Avenue,15208,Homewood South
315812,1233,74,601 North Homewood Avenue,15208,Homewood South
315813,1234,74,536 North Homewood Avenue,15208,Homewood South
315814,1235,74,722 Ivy Street,15232,Shadyside
315815,1236,74,5521 Walnut Street,15232,Shadyside
315816,1238,74,5534 Walnut Street,15232,Shadyside
315817,1239,74,5401 Walnut Street,15232,Shadyside
315818,1240,74,714 Culloden Way,15232,Shadyside
315819,1241,74,811 South Aiken Avenue,15232,Shadyside
315820,1242,74,5508 Walnut Street,15232,Shadyside
315821,1243,74,5431 Walnut Street,15232,Shadyside
315822,1244,74,727 Ivy Street,15232,Shadyside
315823,1245,74,5405 Fifth Avenue,15232,Shadyside
315824,1246,74,806 Ivy Street,15232,Shadyside
315825,1247,74,739 Bellefonte Street,15232,Shadyside
315826,1248,74,5433 Walnut Street,15232,Shadyside
315827,1249,74,714 Culloden Way,15232,Shadyside
315828,1250,74,5442 Walnut Street,15232,Shadyside
315829,1251,74,5501 Walnut Street,15232,Shadyside
315830,1252,74,5413 Walnut Street,15232,Shadyside
315831,1253,74,5513 Walnut Street,15232,Shadyside
315832,1254,74,5434 Walnut Street,15232,Shadyside
315833,1255,74,5426 Walnut Street,15232,Shadyside
315834,1256,74,731 Filbert Street,15232,Shadyside
315835,1257,74,5527 Walnut Street,15232,Shadyside
315836,1258,74,5411 Walnut Street,15232,Shadyside
315837,1259,74,5436 Walnut Street,15232,Shadyside
315838,1260,74,806 Ivy Street,15232,Shadyside
315839,1261,74,5421 Walnut Street,15232,Shadyside
315840,1262,74,731 South Aiken Avenue,15232,Shadyside
315841,1263,74,5443 Walnut Street,15232,Shadyside
315842,1264,74,5541 Walnut Street,15232,Shadyside
315843,1265,74,Urn Way,15232,Shadyside
315844,1266,74,736 Bellefonte Street,15232,Shadyside
315845,1267,74,816 Ivy Street,15232,Shadyside
315846,1268,74,6579 English Lane,15217,Squirrel Hill South
315847,1269,74,Frick Park,15217,Squirrel Hill South
315848,1270,74,2005 Blue Slide Park,15217,Squirrel Hill South
315849,1271,74,2005 Blue Slide Park,15217,Squirrel Hill South
315850,1272,74,155 Blue Slide Park,15217,Squirrel Hill South
315851,1273,74,Frick Park,15217,Squirrel Hill South
315852,1274,74,Jays Short Cut Trail,15217,Squirrel Hill South
315853,1275,74,269 Riverview Trail,15217,Squirrel Hill South
315854,1276,74,269 Riverview Trail,15217,Squirrel Hill South
315855,1277,74,Riverview Trail,15217,Squirrel Hill South
315856,1278,74,611 South Braddock Avenue,15221,Regent Square
315857,1279,74,Forbes and Braddock Playground,15221,Regent Square
315858,1280,74,Forbes and Braddock Playground,15221,Regent Square
315859,1281,74,707 South Braddock Avenue,15221,Regent Square
315860,1282,74,7500 Henrietta Street,15218,Regent Square
315861,1283,74,1100 Lancaster Avenue,15218,Regent Square
315862,1284,74,Sanders Street,15218,Regent Square
315863,1285,74,7300 Hutchinson Street,15217,Squirrel Hill South
315864,1286,74,1200 Trevanion Avenue,15217,Squirrel Hill South
315865,1287,74,Nine Mile Run,15217,Squirrel Hill South
315866,1288,74,Falls Ravine Trail,15217,Squirrel Hill South
315867,1289,74,829 Milton Street,15221,Squirrel Hill South
315868,1290,74,Allenby Way,15218,
315869,1291,74,1220 Commercial Street,15218,Swisshelm Park
315870,1292,74,Commercial Street,15217,Squirrel Hill South
315871,1293,74,Commercial Street,15217,Squirrel Hill South
315872,1294,74,326 South Homewood Avenue,15217,Point Breeze
315873,1295,74,Homewood Trail Entrance,15217,Point Breeze
315874,1296,74,Reynolds St,15217,Point Breeze
315875,1297,74,Reynolds St,15217,Point Breeze
315876,1298,74,7416 Hawthorne Trail,15217,Point Breeze
315877,1299,74,549 Richland Lane,15221,Point Breeze
315878,1300,74,5655 Solway Street,15217,Squirrel Hill North
315879,1301,74,2024 Beechwood Boulevard,15217,Squirrel Hill South
315880,1302,74,912 North Braddock Avenue,15208,Homewood North
315881,1303,74,1339 Our Way,15219,Central Business District
315882,1304,74,110 Bakery Square Boulevard,15206,Shadyside
315883,1305,74,6519 Penn Avenue,15206,Shadyside
315884,1308,74,155 Larimer Avenue,15206,East Liberty
315885,1309,74,6248 Kalida Drive,15206,East Liberty
315886,1310,74,106 Larimer Avenue,15206,East Liberty
315887,1311,74,345 Omega Court,15206,East Liberty
315888,1312,74,6262 East Liberty Boulevard,15206,East Liberty
315889,1313,74,337 Princeton Place,15206,East Liberty
315890,1314,74,6248 Station Street,15206,East Liberty
315891,1315,74,6265 Kalida Drive,15206,East Liberty
315892,1316,74,3629 Butler Street,15201,Lower Lawrenceville
315893,1317,74,3600 Butler Street,15201,Lower Lawrenceville
315894,1318,74,1326 Wightman Street,15217,Squirrel Hill North
315895,1319,74,6526 Living Place,15206,Shadyside
315896,1320,74,5637 Solway Street,15217,Squirrel Hill North
315897,1321,74,6515 Penn Avenue,15206,Shadyside
315898,1322,74,5637 Solway Street,15217,Squirrel Hill North
315899,1323,74,803 Ernie Street,15220,Elliott
315900,1324,74,803 Ernie Street,15220,Elliott
315901,1325,105,3701 Forbes Ave,15213,Central Oakland
315902,1326,105,3721 Forbes Ave,15213,Central Oakland
315903,1327,105,3600 Forbes Ave,15213,Central Oakland
315904,1328,105,3701 Forbes Ave,15213,Central Oakland
315905,1329,74,175 Granville Street,15219,Crawford-Roberts
315906,1330,74,175 Granville Street,15219,Crawford-Roberts
315907,1331,74,1796 Mcbride Street,15207,Lincoln Place
315908,1332,74,1796 Mcbride Street,15207,Lincoln Place
315909,1333,74,1796 Mcbride Street,15207,Lincoln Place
315910,1334,74,1796 Mcbride Street,15207,Lincoln Place
315911,1335,74,300 Larimer Avenue,15206,Larimer
315912,1336,74,25 Meadow Street,15206,Larimer
315913,1337,74,6525 Meadow Street,15206,Larimer
315914,1338,74,722 Larimer Avenue,15206,Larimer
315915,1339,74,160 Meadow Street,15206,Larimer
